Time,Temperature_C,Pressure_hPa
03:04:59.183,31.76,979.69
03:04:59.385,31.78,979.67
03:04:59.954,31.72,979.65
03:05:00.447,31.69,979.68
03:05:01.253,31.7,979.68
03:05:02.306,31.69,979.67
03:05:03.857,31.76,979.64
03:05:04.475,31.75,979.63
03:05:05.670,31.72,979.66
03:05:07.123,31.73,979.67
03:05:08.544,31.71,979.66
03:05:09.577,31.74,979.66
03:05:09.987,31.71,979.66
03:05:10.962,31.78,979.64
03:05:12.157,31.84,979.68
03:05:13.008,31.86,979.68
03:05:14.086,31.85,979.69
03:05:14.136,31.88,979.69
03:05:15.056,31.95,979.68
03:05:15.908,32.02,979.67
03:05:16.705,32.02,979.68
03:05:17.787,31.97,979.67
03:05:18.562,31.97,979.68
03:05:19.724,31.9,979.7
03:05:20.823,31.96,979.7
03:05:22.242,31.97,979.7
03:05:23.443,31.97,979.7
03:05:24.782,31.99,979.68
03:05:25.300,32.0,979.68
03:05:26.073,32.01,979.7
03:05:27.339,31.96,979.7
03:05:28.040,31.95,979.69
03:05:28.864,31.9,979.69
03:05:29.656,31.8,979.7
03:05:31.071,31.78,979.7
03:05:31.633,31.85,979.7
03:05:32.696,31.88,979.7
03:05:33.196,31.87,979.7
03:05:34.029,31.86,979.7
03:05:35.002,31.86,979.68
03:05:35.736,31.81,979.7
03:05:35.946,31.86,979.7
03:05:36.836,31.76,979.69
03:05:37.816,31.72,979.69
03:05:39.397,31.75,979.67
03:05:39.799,31.74,979.67
03:05:40.990,31.72,979.68
03:05:42.723,31.75,979.68
03:05:43.658,31.73,979.69
03:05:44.426,31.74,979.7
03:05:45.240,31.69,979.7
03:05:46.221,31.7,979.69
03:05:47.686,31.67,979.7
03:05:48.031,31.69,979.7
03:05:48.735,31.7,979.7
03:05:48.903,31.72,979.66
03:05:49.543,31.78,979.66
03:05:50.105,31.77,979.69
03:05:50.418,31.74,979.7
03:05:52.122,31.73,979.68
03:05:53.916,31.79,979.69
03:05:54.614,31.79,979.69
03:05:55.743,31.84,979.7
03:05:56.341,31.89,979.7
03:05:57.604,31.94,979.68
03:05:58.594,31.93,979.66
03:05:59.729,32.02,979.64
03:06:00.721,32.04,979.64
03:06:01.682,31.99,979.64
03:06:02.401,31.91,979.66
03:06:03.766,31.92,979.66
03:06:05.175,31.92,979.67
03:06:06.067,31.97,979.68
03:06:07.144,31.92,979.68
03:06:07.835,31.9,979.67
03:06:08.437,31.98,979.69
03:06:10.165,31.93,979.69
03:06:10.681,31.91,979.68
03:06:12.152,31.89,979.69
03:06:13.384,31.98,979.67
03:06:14.863,32.02,979.66
03:06:16.246,32.03,979.65
03:06:16.940,32.01,979.68
03:06:17.944,32.04,979.67
03:06:18.654,32.07,979.65
03:06:19.502,32.08,979.66
03:06:20.438,32.09,979.67
03:06:21.719,32.05,979.66
03:06:23.173,32.09,979.64
03:06:24.310,32.01,979.64
03:06:26.029,31.98,979.63
03:06:27.321,31.92,979.62
03:06:28.550,31.9,979.62
03:06:29.835,31.92,979.62
03:06:30.711,31.93,979.62
03:06:31.888,31.91,979.62
03:06:32.518,31.91,979.61
03:06:33.102,31.92,979.61
03:06:34.401,31.9,979.61
03:06:35.613,31.92,979.6
03:06:36.673,31.93,979.6
03:06:36.891,31.94,979.63
03:06:37.759,31.91,979.64
03:06:38.881,31.96,979.62
03:06:40.161,31.98,979.62
03:06:41.292,32.02,979.63
03:06:41.865,32.05,979.63
03:06:42.897,32.05,979.63
03:06:44.350,32.04,979.61
03:06:45.206,32.05,979.63
03:06:46.437,32.02,979.67
03:06:47.541,32.07,979.66
03:06:48.746,32.1,979.68
03:06:50.149,32.13,979.68
03:06:50.937,32.14,979.69
03:06:51.857,32.18,979.7
03:06:52.516,32.15,979.7
03:06:53.636,32.13,979.7
03:06:54.800,32.13,979.68
03:06:55.307,32.14,979.65
03:06:56.693,32.14,979.7
03:06:58.567,32.13,979.69
03:06:59.947,32.19,979.67
03:07:00.277,32.17,979.68
03:07:01.469,32.21,979.66
03:07:01.599,32.24,979.65
03:07:01.842,32.25,979.66
03:07:02.800,32.23,979.66
03:07:03.665,32.18,979.65
03:07:04.865,32.19,979.65
03:07:05.494,32.18,979.62
03:07:06.565,32.24,979.6
03:07:07.348,32.25,979.62
03:07:08.183,32.22,979.59
03:07:09.226,32.25,979.59
03:07:10.222,32.25,979.59
03:07:10.919,32.25,979.6
03:07:11.930,32.21,979.61
03:07:13.185,32.19,979.63
03:07:14.001,32.17,979.62
03:07:14.337,32.18,979.59
03:07:14.878,32.11,979.59
03:07:15.826,32.1,979.58
03:07:16.388,32.11,979.57
03:07:17.511,32.08,979.57
03:07:19.006,32.1,979.57
03:07:20.107,32.09,979.57
03:07:20.989,32.09,979.57
03:07:21.618,32.05,979.55
03:07:22.019,32.0,979.55
03:07:22.686,32.02,979.55
03:07:22.948,32.05,979.56
03:07:23.577,32.06,979.55
03:07:24.618,32.02,979.53
03:07:25.478,32.01,979.52
03:07:26.035,32.0,979.52
03:07:27.023,32.0,979.51
03:07:28.468,31.96,979.52
03:07:29.918,31.98,979.52
03:07:30.723,32.02,979.5
03:07:31.361,32.0,979.52
03:07:32.508,31.97,979.51
03:07:33.281,31.94,979.52
03:07:33.767,32.0,979.54
03:07:35.183,31.98,979.53
03:07:35.646,31.96,979.54
03:07:37.139,31.92,979.54
03:07:38.086,31.87,979.54
03:07:38.817,31.87,979.54
03:07:39.523,31.86,979.54
03:07:40.387,31.84,979.54
03:07:42.015,31.84,979.55
03:07:42.494,31.85,979.54
03:07:42.942,31.82,979.56
03:07:44.304,31.83,979.53
03:07:45.234,31.84,979.54
03:07:45.543,31.81,979.53
03:07:46.749,31.73,979.53
03:07:47.807,31.76,979.54
03:07:49.030,31.73,979.52
03:07:49.886,31.77,979.54
03:07:51.158,31.78,979.54
03:07:51.952,31.78,979.56
03:07:52.601,31.84,979.56
03:07:54.105,31.79,979.57
03:07:54.831,31.73,979.57
03:07:56.216,31.7,979.55
03:07:57.185,31.7,979.56
03:07:58.547,31.7,979.58
03:07:59.636,31.69,979.56
03:08:00.541,31.67,979.57
03:08:01.719,31.65,979.58
03:08:02.976,31.71,979.59
03:08:04.267,31.71,979.6
03:08:05.742,31.66,979.59
03:08:06.455,31.67,979.61
03:08:07.234,31.65,979.6
03:08:08.582,31.67,979.61
03:08:09.480,31.65,979.62
03:08:10.170,31.73,979.62
03:08:10.955,31.71,979.62
03:08:11.869,31.75,979.62
03:08:12.597,31.82,979.63
03:08:13.891,31.79,979.63
03:08:15.012,31.73,979.66
03:08:16.503,31.71,979.64
03:08:17.638,31.71,979.65
03:08:18.714,31.73,979.67
03:08:19.932,31.69,979.69
03:08:21.555,31.81,979.67
03:08:22.650,31.73,979.68
03:08:23.447,31.8,979.67
03:08:23.815,31.79,979.64
03:08:25.102,31.71,979.64
03:08:25.322,31.7,979.67
03:08:26.462,31.67,979.66
03:08:27.473,31.69,979.65
03:08:28.701,31.65,979.64
03:08:29.521,31.67,979.64
03:08:29.995,31.65,979.64
03:08:30.969,31.65,979.63
03:08:32.235,31.65,979.63
03:08:34.057,31.65,979.61
03:08:35.357,31.65,979.6
03:08:36.066,31.65,979.62
03:08:37.373,31.68,979.6
03:08:37.943,31.65,979.59
03:08:39.307,31.67,979.59
03:08:40.303,31.65,979.59
03:08:41.596,31.65,979.6
03:08:42.951,31.65,979.61
03:08:44.951,31.65,979.61
03:08:45.677,31.66,979.62
03:08:46.754,31.65,979.62
03:08:48.310,31.67,979.63
03:08:49.224,31.69,979.64
03:08:49.870,31.71,979.62
03:08:50.635,31.71,979.63
03:08:51.191,31.75,979.64
03:08:51.929,31.69,979.63
03:08:52.765,31.7,979.63
03:08:53.012,31.68,979.63
03:08:54.255,31.66,979.65
03:08:54.539,31.71,979.65
03:08:55.867,31.71,979.66
03:08:56.725,31.67,979.68
03:08:57.686,31.68,979.7
03:08:58.301,31.7,979.69
03:08:59.255,31.7,979.67
03:08:59.965,31.75,979.68
03:09:00.946,31.76,979.68
03:09:02.461,31.75,979.68
03:09:03.897,31.72,979.7
03:09:04.324,31.78,979.69
03:09:05.237,31.72,979.69
03:09:05.849,31.69,979.69
03:09:07.214,31.7,979.69
03:09:07.805,31.67,979.7
03:09:08.532,31.73,979.7
03:09:09.536,31.77,979.7
03:09:10.499,31.75,979.7
03:09:11.630,31.79,979.7
03:09:12.867,31.85,979.7
03:09:13.989,31.79,979.66
03:09:15.139,31.79,979.66
03:09:16.235,31.79,979.67
03:09:17.272,31.76,979.69
03:09:18.194,31.78,979.68
03:09:18.953,31.78,979.68
03:09:20.138,31.77,979.65
03:09:20.978,31.8,979.65
03:09:21.890,31.84,979.64
03:09:22.312,31.83,979.63
03:09:22.952,31.82,979.64
03:09:23.952,31.83,979.66
03:09:24.827,31.84,979.66
03:09:25.512,31.82,979.65
03:09:26.651,31.91,979.64
03:09:27.498,31.91,979.65
03:09:28.602,31.95,979.61
03:09:28.706,31.94,979.63
03:09:29.119,31.83,979.63
03:09:30.215,31.79,979.62
03:09:30.854,31.79,979.61
03:09:32.044,31.69,979.6
03:09:32.623,31.68,979.59
03:09:33.928,31.65,979.59
03:09:35.143,31.72,979.59
03:09:36.269,31.65,979.55
03:09:37.592,31.65,979.57
03:09:38.078,31.67,979.6
03:09:39.240,31.68,979.6
03:09:39.652,31.73,979.59
03:09:40.846,31.67,979.57
03:09:42.391,31.66,979.59
03:09:43.366,31.65,979.6
03:09:44.147,31.68,979.6
03:09:44.569,31.68,979.63
03:09:45.759,31.68,979.65
03:09:46.843,31.69,979.63
03:09:47.935,31.72,979.62
03:09:49.476,31.72,979.61
03:09:50.856,31.71,979.62
03:09:51.750,31.71,979.63
03:09:52.864,31.65,979.61
03:09:54.218,31.65,979.6
03:09:54.710,31.65,979.58
03:09:55.676,31.65,979.56
03:09:56.654,31.66,979.59
03:09:57.088,31.71,979.61
03:09:57.798,31.71,979.6
03:09:58.872,31.77,979.61
03:10:00.068,31.75,979.59
03:10:00.993,31.8,979.57
03:10:01.600,31.8,979.55
03:10:02.305,31.79,979.53
03:10:02.942,31.81,979.51
03:10:03.343,31.79,979.52
03:10:04.273,31.77,979.52
03:10:04.619,31.79,979.53
03:10:05.469,31.83,979.51
03:10:06.898,31.83,979.51
03:10:07.894,31.83,979.53
03:10:08.492,31.8,979.54
03:10:09.272,31.83,979.56
03:10:10.124,31.86,979.55
03:10:11.413,31.86,979.56
03:10:12.174,31.8,979.56
03:10:12.400,31.79,979.58
03:10:13.476,31.86,979.59
03:10:14.233,31.86,979.59
03:10:14.641,31.83,979.58
03:10:14.877,31.83,979.58
03:10:15.251,31.85,979.59
03:10:16.340,31.84,979.6
03:10:17.601,31.85,979.59
03:10:18.709,31.89,979.58
03:10:20.504,31.87,979.58
03:10:21.254,31.88,979.55
03:10:22.053,31.84,979.55
03:10:23.431,31.86,979.52
03:10:25.205,31.87,979.51
03:10:26.269,31.88,979.5
03:10:27.347,31.86,979.49
03:10:28.092,31.81,979.5
03:10:29.317,31.82,979.51
03:10:30.443,31.8,979.52
03:10:30.936,31.77,979.51
03:10:32.347,31.81,979.51
03:10:33.755,31.77,979.52
03:10:34.712,31.81,979.52
03:10:35.571,31.82,979.53
03:10:36.323,31.82,979.51
03:10:36.385,31.83,979.52
03:10:37.488,31.76,979.52
03:10:37.655,31.81,979.5
03:10:39.133,31.84,979.49
03:10:39.710,31.86,979.48
03:10:40.752,31.84,979.45
03:10:40.915,31.85,979.45
03:10:41.711,31.87,979.47
03:10:42.612,31.86,979.47
03:10:43.104,31.87,979.48
03:10:44.365,31.8,979.47
03:10:45.038,31.8,979.48
03:10:46.606,31.78,979.47
03:10:48.043,31.79,979.49
03:10:49.156,31.75,979.47
03:10:49.575,31.78,979.49
03:10:51.277,31.81,979.5
03:10:52.062,31.76,979.52
03:10:53.223,31.77,979.52
03:10:54.349,31.81,979.54
03:10:55.558,31.85,979.55
03:10:56.389,31.87,979.53
03:10:57.790,31.83,979.53
03:10:58.475,31.85,979.53
03:10:58.878,31.87,979.52
03:11:00.214,31.87,979.53
03:11:00.857,31.84,979.52
03:11:02.184,31.91,979.51
03:11:03.594,31.83,979.49
03:11:04.237,31.78,979.47
03:11:05.396,31.77,979.48
03:11:06.661,31.78,979.48
03:11:07.638,31.74,979.5
03:11:08.420,31.7,979.5
03:11:09.080,31.69,979.5
03:11:10.216,31.65,979.5
03:11:11.625,31.67,979.52
03:11:13.074,31.71,979.51
03:11:14.365,31.71,979.5
03:11:15.433,31.75,979.5
03:11:16.106,31.77,979.5
03:11:17.191,31.76,979.49
03:11:18.484,31.72,979.52
03:11:18.802,31.7,979.53
03:11:20.026,31.7,979.52
03:11:21.185,31.69,979.54
03:11:22.505,31.72,979.53
03:11:23.479,31.71,979.52
03:11:24.619,31.69,979.53
03:11:25.220,31.75,979.51
03:11:26.306,31.78,979.5
03:11:27.632,31.74,979.53
03:11:28.641,31.72,979.52
03:11:29.950,31.69,979.51
03:11:30.870,31.65,979.54
03:11:31.661,31.68,979.54
03:11:32.294,31.68,979.55
03:11:33.227,31.73,979.56
03:11:34.577,31.71,979.55
03:11:35.350,31.72,979.56
03:11:35.535,31.72,979.56
03:11:36.435,31.76,979.57
03:11:37.932,31.75,979.58
03:11:39.553,31.8,979.56
03:11:40.461,31.79,979.57
03:11:41.724,31.76,979.57
03:11:41.966,31.81,979.56
03:11:42.992,31.8,979.58
03:11:43.042,31.8,979.58
03:11:43.875,31.86,979.57
03:11:45.169,31.88,979.58
03:11:45.922,31.85,979.6
03:11:47.086,31.79,979.59
03:11:48.236,31.82,979.58
03:11:48.286,31.84,979.56
03:11:48.529,31.74,979.58
03:11:49.582,31.73,979.6
03:11:50.826,31.79,979.58
03:11:51.817,31.73,979.57
03:11:52.727,31.75,979.57
03:11:53.966,31.78,979.6
03:11:54.852,31.75,979.61
03:11:55.553,31.8,979.6
03:11:56.344,31.78,979.61
03:11:57.288,31.76,979.64
03:11:57.970,31.76,979.65
03:11:58.359,31.78,979.63
03:11:59.673,31.74,979.64
03:12:01.094,31.77,979.65
03:12:02.011,31.75,979.67
03:12:02.751,31.71,979.68
03:12:03.455,31.68,979.66
03:12:04.277,31.68,979.66
03:12:05.639,31.7,979.66
03:12:06.569,31.71,979.67
03:12:07.620,31.7,979.66
03:12:08.079,31.72,979.67
03:12:09.301,31.72,979.69
03:12:10.122,31.75,979.69
03:12:10.897,31.77,979.69
03:12:12.036,31.78,979.69
03:12:13.940,31.82,979.7
03:12:14.986,31.86,979.7
03:12:16.000,31.85,979.7
03:12:16.050,31.85,979.69
03:12:17.655,31.85,979.68
03:12:18.640,31.82,979.68
03:12:19.753,31.85,979.67
03:12:20.770,31.8,979.68
03:12:21.970,31.82,979.68
03:12:23.130,31.88,979.68
03:12:24.187,31.84,979.66
03:12:25.227,31.88,979.66
03:12:26.142,31.86,979.65
03:12:27.258,31.81,979.67
03:12:28.011,31.84,979.65
03:12:29.267,31.86,979.66
03:12:29.896,31.87,979.64
03:12:30.805,31.91,979.65
03:12:31.815,31.87,979.66
03:12:32.826,31.79,979.67
03:12:33.821,31.83,979.66
03:12:33.871,31.84,979.66
03:12:34.237,31.8,979.7
03:12:35.126,31.83,979.69
03:12:35.342,31.83,979.69
03:12:36.195,31.82,979.69
03:12:37.143,31.77,979.7
03:12:37.412,31.7,979.7
03:12:38.607,31.7,979.68
03:12:39.344,31.69,979.66
03:12:40.069,31.71,979.68
03:12:40.915,31.74,979.65
03:12:42.168,31.71,979.65
03:12:43.079,31.76,979.64
03:12:44.319,31.75,979.64
03:12:45.254,31.72,979.64
03:12:46.234,31.73,979.64
03:12:47.539,31.76,979.63
03:12:48.871,31.72,979.63
03:12:50.108,31.65,979.64
03:12:50.936,31.65,979.66
03:12:51.693,31.65,979.66
03:12:52.956,31.65,979.67
03:12:54.160,31.65,979.67
03:12:54.952,31.67,979.63
03:12:56.917,31.69,979.63
03:12:58.366,31.77,979.64
03:12:59.728,31.78,979.64
03:13:00.553,31.75,979.63
03:13:01.048,31.74,979.61
03:13:02.124,31.74,979.61
03:13:02.931,31.86,979.63
03:13:03.466,31.86,979.62
03:13:04.087,31.81,979.63
03:13:04.834,31.85,979.64
03:13:06.356,31.82,979.65
03:13:07.599,31.8,979.64
03:13:09.209,31.81,979.64
03:13:09.903,31.77,979.64
03:13:10.861,31.73,979.64
03:13:11.228,31.69,979.65
03:13:12.460,31.67,979.63
03:13:13.076,31.66,979.64
03:13:14.430,31.65,979.62
03:13:15.535,31.65,979.62
03:13:17.039,31.68,979.62
03:13:17.563,31.69,979.63
03:13:18.426,31.74,979.65
03:13:20.057,31.75,979.66
03:13:21.594,31.76,979.65
03:13:22.429,31.77,979.64
03:13:23.379,31.81,979.6
03:13:24.962,31.85,979.6
03:13:26.170,31.85,979.62
03:13:27.545,31.8,979.62
03:13:28.471,31.81,979.61
03:13:30.134,31.84,979.6
03:13:30.635,31.83,979.61
03:13:31.730,31.88,979.62
03:13:33.099,31.89,979.6
03:13:34.030,31.93,979.6
03:13:35.223,31.92,979.59
03:13:36.181,31.93,979.58
03:13:37.096,31.89,979.59
03:13:37.989,31.95,979.61
03:13:38.962,31.91,979.58
03:13:39.411,31.86,979.6
03:13:40.459,31.87,979.57
03:13:41.011,31.9,979.58
03:13:41.960,31.93,979.6
03:13:42.881,31.93,979.6
03:13:44.786,31.85,979.61
03:13:45.747,31.87,979.6
03:13:46.733,31.9,979.65
03:13:48.041,31.87,979.64
03:13:48.874,31.8,979.64
03:13:50.155,31.75,979.65
03:13:51.343,31.73,979.65
03:13:52.949,31.75,979.65
03:13:53.864,31.76,979.64
03:13:54.074,31.83,979.64
03:13:55.228,31.83,979.63
03:13:56.162,31.77,979.67
03:13:56.701,31.73,979.66
03:13:58.190,31.73,979.64
03:13:59.667,31.76,979.65
03:14:00.941,31.85,979.68
03:14:01.686,31.91,979.69
03:14:02.878,31.85,979.68
03:14:03.576,31.88,979.7
03:14:03.798,31.88,979.7
03:14:04.731,31.9,979.7
03:14:05.864,31.89,979.68
03:14:06.445,31.92,979.68
03:14:07.397,31.9,979.68
03:14:08.796,31.89,979.66
03:14:10.080,31.88,979.66
03:14:11.690,31.88,979.66
03:14:12.250,31.87,979.67
03:14:12.667,31.88,979.67
03:14:13.687,31.92,979.68
03:14:15.248,31.88,979.68
03:14:16.284,31.84,979.69
03:14:18.164,31.84,979.7
03:14:19.200,31.82,979.67
03:14:19.938,31.77,979.7
03:14:20.899,31.75,979.7
03:14:21.480,31.73,979.7
03:14:22.872,31.74,979.7
03:14:23.905,31.76,979.7
03:14:24.521,31.76,979.68
03:14:25.555,31.74,979.7
03:14:26.544,31.69,979.7
03:14:27.744,31.75,979.69
03:14:28.152,31.78,979.67
03:14:28.991,31.77,979.67
03:14:30.255,31.75,979.67
03:14:31.254,31.75,979.67
03:14:32.422,31.78,979.67
03:14:33.597,31.73,979.67
03:14:34.782,31.75,979.66
03:14:35.537,31.73,979.67
03:14:36.931,31.72,979.68
03:14:37.982,31.71,979.68
03:14:39.267,31.72,979.7
03:14:39.950,31.74,979.69
03:14:40.626,31.74,979.69
03:14:42.626,31.74,979.68
03:14:43.733,31.66,979.68
03:14:44.743,31.69,979.69
03:14:45.557,31.68,979.68
03:14:46.136,31.7,979.66
03:14:46.984,31.66,979.67
03:14:48.667,31.65,979.64
03:14:49.624,31.65,979.65
03:14:50.459,31.65,979.65
03:14:51.856,31.65,979.65
03:14:52.940,31.65,979.67
03:14:53.705,31.65,979.68
03:14:54.486,31.65,979.67
03:14:55.878,31.65,979.66
03:14:57.231,31.65,979.65
03:14:58.291,31.68,979.69
03:14:59.607,31.72,979.68
03:15:00.224,31.72,979.68
03:15:00.822,31.72,979.69
03:15:01.962,31.73,979.69
03:15:02.774,31.72,979.67
03:15:04.451,31.72,979.67
03:15:05.105,31.82,979.66
03:15:05.948,31.84,979.66
03:15:07.313,31.9,979.67
03:15:07.919,31.9,979.68
03:15:09.702,31.84,979.69
03:15:10.774,31.87,979.69
03:15:11.460,31.9,979.7
03:15:12.831,31.9,979.69
03:15:13.247,31.93,979.7
03:15:13.887,31.91,979.69
03:15:14.332,31.88,979.67
03:15:15.181,31.86,979.65
03:15:16.947,31.9,979.64
03:15:18.054,31.92,979.66
03:15:18.749,31.96,979.65
03:15:19.250,31.98,979.67
03:15:21.229,31.94,979.68
03:15:22.079,31.97,979.66
03:15:22.607,31.94,979.66
03:15:23.369,31.96,979.67
03:15:24.599,32.02,979.68
03:15:25.144,32.07,979.67
03:15:26.491,32.13,979.68
03:15:26.931,32.1,979.7
03:15:27.872,32.1,979.7
03:15:29.138,32.11,979.7
03:15:30.024,32.14,979.7
03:15:30.931,32.18,979.7
03:15:31.614,32.15,979.68
03:15:32.516,32.2,979.67
03:15:33.591,32.17,979.67
03:15:34.025,32.17,979.67
03:15:35.233,32.17,979.65
03:15:36.646,32.18,979.65
03:15:37.646,32.16,979.66
03:15:38.830,32.1,979.65
03:15:39.737,32.11,979.66
03:15:40.450,32.09,979.66
03:15:41.152,32.08,979.67
03:15:41.759,32.09,979.64
03:15:42.551,32.08,979.67
03:15:43.452,32.0,979.64
03:15:44.469,32.02,979.64
03:15:45.536,32.06,979.64
03:15:46.877,32.01,979.62
03:15:47.200,32.0,979.62
03:15:48.247,32.0,979.61
03:15:49.179,31.94,979.63
03:15:50.069,31.92,979.65
03:15:50.604,31.88,979.64
03:15:51.583,31.9,979.65
03:15:53.556,31.82,979.66
03:15:54.350,31.8,979.65
03:15:55.012,31.86,979.66
03:15:56.025,31.91,979.64
03:15:56.527,31.83,979.63
03:15:57.592,31.83,979.63
03:15:58.064,31.86,979.63
03:15:59.344,31.79,979.64
03:15:59.900,31.78,979.65
03:16:00.939,31.75,979.65
03:16:01.365,31.79,979.64
03:16:02.791,31.77,979.63
03:16:03.507,31.8,979.62
03:16:04.754,31.79,979.6
03:16:05.543,31.74,979.6
03:16:06.098,31.78,979.6
03:16:07.035,31.8,979.61
03:16:08.032,31.77,979.58
03:16:08.777,31.75,979.59
03:16:09.651,31.78,979.58
03:16:10.633,31.82,979.58
03:16:11.615,31.8,979.57
03:16:12.298,31.78,979.58
03:16:13.218,31.73,979.61
03:16:14.343,31.68,979.6
03:16:15.389,31.74,979.59
03:16:16.761,31.79,979.58
03:16:17.660,31.75,979.58
03:16:18.650,31.78,979.59
03:16:19.372,31.7,979.59
03:16:20.487,31.71,979.59
03:16:21.538,31.77,979.59
03:16:22.401,31.75,979.59
03:16:24.022,31.74,979.59
03:16:24.845,31.78,979.62
03:16:26.018,31.79,979.62
03:16:26.124,31.81,979.62
03:16:27.289,31.79,979.61
03:16:28.138,31.83,979.61
03:16:29.927,31.84,979.59
03:16:30.883,31.82,979.56
03:16:32.490,31.84,979.57
03:16:33.556,31.79,979.56
03:16:34.878,31.75,979.52
03:16:35.796,31.75,979.53
03:16:37.075,31.77,979.53
03:16:38.529,31.72,979.54
03:16:39.769,31.67,979.51
03:16:40.492,31.65,979.53
03:16:41.265,31.65,979.52
03:16:42.690,31.65,979.51
03:16:43.653,31.7,979.5
03:16:45.153,31.71,979.5
03:16:47.100,31.67,979.5
03:16:47.639,31.7,979.52
03:16:49.273,31.75,979.52
03:16:50.139,31.69,979.55
03:16:51.320,31.67,979.57
03:16:51.957,31.68,979.56
03:16:53.202,31.68,979.54
03:16:54.234,31.72,979.54
03:16:55.530,31.68,979.54
03:16:56.299,31.71,979.54
03:16:57.563,31.75,979.55
03:16:58.670,31.71,979.55
03:16:59.473,31.7,979.55
03:17:00.108,31.65,979.54
03:17:01.185,31.65,979.54
03:17:02.905,31.69,979.56
03:17:04.056,31.73,979.55
03:17:04.818,31.65,979.57
03:17:06.402,31.65,979.56
03:17:07.122,31.66,979.58
03:17:07.469,31.68,979.58
03:17:08.516,31.7,979.57
03:17:09.481,31.69,979.59
03:17:10.643,31.7,979.57
03:17:11.504,31.73,979.57
03:17:12.756,31.79,979.58
03:17:13.796,31.77,979.55
03:17:14.736,31.76,979.55
03:17:15.682,31.75,979.53
03:17:16.332,31.77,979.55
03:17:17.299,31.78,979.57
03:17:17.997,31.79,979.56
03:17:19.327,31.8,979.56
03:17:20.036,31.83,979.59
03:17:20.660,31.81,979.59
03:17:21.961,31.79,979.55
03:17:23.477,31.82,979.53
03:17:24.252,31.88,979.55
03:17:25.610,31.87,979.55
03:17:26.565,31.91,979.54
03:17:27.265,31.95,979.54
03:17:28.789,31.92,979.54
03:17:29.445,31.92,979.51
03:17:30.265,31.87,979.52
03:17:31.539,31.81,979.54
03:17:33.485,31.81,979.53
03:17:35.485,31.76,979.53
03:17:36.556,31.81,979.54
03:17:37.372,31.78,979.53
03:17:37.997,31.78,979.53
03:17:38.437,31.82,979.52
03:17:38.963,31.82,979.52
03:17:39.309,31.83,979.51
03:17:40.958,31.85,979.5
03:17:41.681,31.85,979.51
03:17:42.676,31.84,979.51
03:17:43.452,31.83,979.48
03:17:44.823,31.84,979.47
03:17:46.543,31.84,979.45
03:17:47.870,31.85,979.46
03:17:48.713,31.87,979.46
03:17:49.927,31.8,979.45
03:17:51.580,31.77,979.45
03:17:52.415,31.73,979.45
03:17:53.332,31.73,979.45
03:17:54.282,31.74,979.46
03:17:55.214,31.71,979.46
03:17:56.436,31.77,979.45
03:17:57.478,31.78,979.45
03:17:58.489,31.72,979.45
03:17:59.632,31.71,979.45
03:18:00.629,31.67,979.45
03:18:01.168,31.73,979.45
03:18:02.098,31.69,979.46
03:18:02.977,31.67,979.47
03:18:03.992,31.69,979.46
03:18:04.467,31.69,979.45
03:18:05.707,31.69,979.45
03:18:06.099,31.76,979.45
03:18:07.366,31.73,979.46
03:18:07.879,31.74,979.45
03:18:08.894,31.77,979.45
03:18:09.640,31.79,979.48
03:18:10.591,31.81,979.48
03:18:12.328,31.74,979.48
03:18:12.719,31.65,979.48
03:18:13.775,31.65,979.48
03:18:15.775,31.65,979.49
03:18:16.535,31.66,979.49
03:18:17.384,31.73,979.5
03:18:18.439,31.65,979.5
03:18:20.439,31.65,979.51
03:18:21.987,31.66,979.5
03:18:22.073,31.68,979.49
03:18:23.143,31.65,979.49
03:18:24.160,31.66,979.47
03:18:25.615,31.65,979.45
03:18:26.578,31.65,979.45
03:18:28.096,31.65,979.45
03:18:28.684,31.68,979.45
03:18:29.529,31.65,979.47
03:18:30.071,31.65,979.48
03:18:30.624,31.65,979.45
03:18:31.899,31.65,979.49
03:18:32.528,31.65,979.48
03:18:33.624,31.65,979.49
03:18:34.259,31.65,979.47
03:18:34.425,31.65,979.46
03:18:35.191,31.7,979.48
03:18:36.069,31.65,979.47
03:18:36.847,31.65,979.46
03:18:37.604,31.65,979.45
03:18:38.687,31.66,979.45
03:18:40.170,31.65,979.45
03:18:41.317,31.65,979.45
03:18:41.415,31.7,979.46
03:18:41.854,31.65,979.49
03:18:42.580,31.65,979.46
03:18:43.451,31.65,979.47
03:18:43.928,31.65,979.47
03:18:45.311,31.65,979.49
03:18:46.330,31.69,979.49
03:18:46.383,31.68,979.5
03:18:47.050,31.67,979.5
03:18:47.100,31.73,979.49
03:18:48.294,31.73,979.5
03:18:49.451,31.72,979.49
03:18:50.756,31.65,979.5
03:18:51.346,31.7,979.5
03:18:52.593,31.7,979.48
03:18:53.272,31.72,979.48
03:18:54.722,31.74,979.47
03:18:55.425,31.74,979.45
03:18:57.060,31.76,979.47
03:18:57.468,31.8,979.5
03:18:57.974,31.83,979.5
03:18:58.396,31.85,979.51
03:18:59.174,31.89,979.49
03:18:59.614,31.9,979.49
03:19:00.348,31.93,979.5
03:19:01.675,31.92,979.5
03:19:02.511,32.0,979.49
03:19:04.309,32.0,979.47
03:19:05.829,32.0,979.48
03:19:07.294,32.02,979.48
03:19:08.666,32.02,979.49
